report_id,instrument,product1_id,product2_id,product3_id,result
1241,9,6.0,1.0,5.0,2.8
1241,15,7.0,1.0,5.0,5.5
1241,13,0.0,3.0,5.0,120
1241,14,0.0,2.0,,450
1241,7,6.0,2.0,4.0,7
1241,2,0.0,2.0,5.0,85
1241,19,0.0,2.0,4.0,2191.12
1241,19,0.0,1.0,4.0,2855.97
1253,1,0.0,4.0,,Absorption Peak
1253,7,6.0,4.0,,pH Level
1253,5,7.0,1.0,5.0,Concentration
1253,13,0.0,2.0,4.0,Temperature
1253,2,6.0,2.0,,Thermal Profile
1253,8,6.0,3.0,5.0,Conductivity
1253,15,7.0,2.0,,Molarity
1253,19,7.0,,,Viscosity
1253,19,0.0,2.0,5.0,Viscosity
1255,17,0.0,3.0,5.0,15.678
1255,8,0.0,2.0,5.0,1023
1255,6,0.0,1.0,,478
1255,12,6.0,4.0,,10.5
1255,3,7.0,1.0,,3.2
1255,7,6.0,2.0,4.0,7.4
1255,5,7.0,3.0,,250.67
1255,10,7.0,2.0,5.0,315.5
1255,19,7.0,1.0,5.0,7177.81
1255,19,7.0,4.0,,7644.78
1262,14,6.0,1.0,,Viscosity
1262,18,7.0,2.0,,Wear Scar Diameter
1262,17,6.0,,5.0,Concentration
1262,13,0.0,,,Melting Point
1262,3,6.0,4.0,,Optical Density
1262,0,7.0,1.0,,Rotational Speed
1262,7,6.0,1.0,5.0,pH
1262,11,7.0,2.0,5.0,Absorbance
1262,19,6.0,,,Viscosity
1262,19,6.0,5.0,,Viscosity
1269,16,0.0,3.0,5.0,28
1269,0,7.0,3.0,5.0,12000
1269,1,0.0,2.0,4.0,450
1269,8,,,,
1269,8,6.0,3.0,,750
1269,6,0.0,2.0,5.0,320
1269,13,6.0,,,160
1269,2,0.0,1.0,,37
1269,0,,,,
1269,19,6.0,2.0,,5132.28
1269,19,6.0,4.0,,4854.55
128,18,6.0,2.0,,Wear Scar: 0.750 mm
128,5,7.0,2.0,4.0,250 μg/mL
128,0,0.0,3.0,4.0,12000 RPM
128,19,6.0,1.0,4.0,4728.66 cP
1295,10,6.0,1.0,5.0,521.35
1295,10,7.0,2.0,5.0,456.78
1295,7,0.0,4.0,,8.3
1295,14,7.0,2.0,,0.45
1295,7,0.0,3.0,4.0,5.6
1295,0,6.0,1.0,4.0,12000
1295,13,6.0,3.0,5.0,117
1295,5,0.0,1.0,5.0,235.67
1308,11,,,,3500
1308,15,,,,0.002
1308,18,,,,0.75
1308,19,,,,4844.69
1308,19,,,,7284.85
131,16,0.0,5.0,,25.3
131,16,6.0,5.0,,32.5
131,8,0.0,2.0,5.0,1523
131,8,6.0,1.0,5.0,1800
131,12,6.0,,,10.5
131,14,0.0,2.0,,120.4
1316,0,0.0,1.0,5.0,Identified Peaks
1316,0,6.0,4.0,,Resonance Verified
1316,0,0.0,1.0,5.0,Component Quantified
1327,2,0.0,3.0,4.0,63
1327,2,7.0,2.0,4.0,22
1327,3,6.0,3.0,,3.2
1327,10,6.0,2.0,4.0,541.7
1327,17,7.0,,,12.4
1327,11,6.0,1.0,4.0,1602
1327,6,0.0,1.0,5.0,956
1327,19,6.0,2.0,4.0,5190.17
1327,19,6.0,5.0,,4912.54
1329,15,6.0,3.0,5.0,5.674 M
1329,17,7.0,,,12.3 mM
1329,18,0.0,2.0,,0.645
1329,2,0.0,5.0,,37
1329,1,7.0,3.0,,450
1329,11,6.0,3.0,5.0,1450
133,1,7.0,5.0,,750
133,9,0.0,3.0,5.0,1.25
133,3,7.0,3.0,,2.5
133,1,0.0,1.0,4.0,850
133,18,6.0,2.0,,0.5
133,18,6.0,,,0.75
133,8,0.0,1.0,5.0,1500
133,8,7.0,3.0,,1800
133,19,7.0,1.0,5.0,7322.09
133,19,0.0,3.0,5.0,2628.15
133,17,6.0,2.0,4.0,75
1344,12,,,,15.3
1344,4,7.0,3.0,5.0,329.9
1344,6,,,,1024
1344,17,,,,18.6
1344,7,,,,7.1
1344,15,6.0,,,5.2
1344,19,0.0,2.0,5.0,1856.31
1344,19,0.0,2.0,5.0,1880.08
1344,19,7.0,1.0,4.0,7164.26
1344,16,0.0,3.0,5.0,28.4
1344,9,6.0,,,1.7
1344,3,7.0,3.0,4.0,2.8
1344,10,7.0,2.0,4.0,482.7
1352,4,,,,350
1352,1,,,,600
1352,9,,,,1.8
1352,10,,,,550
1352,3,,,,3.2
1352,11,,,,1700
1352,19,,,,4931.43
1352,19,,,,4719.76
1356,6,,,,1550 m/z
1356,0,,,,8500 RPM
1356,1,,,,650 nm
1356,7,,,,7.2 pH
1359,18,0.0,3.0,,0.5
1359,1,7.0,1.0,,550
1359,12,6.0,2.0,4.0,10
1359,7,6.0,2.0,5.0,6
1359,16,6.0,3.0,5.0,25
1359,4,6.0,5.0,,450
1363,17,0.0,2.0,,43.2 mM
1363,5,6.0,2.0,4.0,120.3 µg/mL
1363,14,7.0,2.0,4.0,120.5 Pa-s
1374,4,7.0,3.0,5.0,750
1374,10,6.0,2.0,5.0,850
1374,14,0.0,1.0,4.0,400
1374,5,7.0,1.0,,300
1374,8,6.0,5.0,,1800
1374,9,7.0,4.0,,2.5
1374,18,0.0,1.0,4.0,0.8
1374,0,7.0,,,12000
1374,19,6.0,2.0,,5271.27
1374,19,6.0,5.0,,4813.05
1374,19,7.0,3.0,,7231.66
1376,19,,,,cP
1376,19,,,,cP
1378,3,7.0,2.0,,3.2
1378,6,7.0,4.0,,1587
1378,3,7.0,1.0,,2.5
1378,6,0.0,2.0,,1300
1378,4,7.0,2.0,5.0,678
1378,8,0.0,3.0,5.0,1540
1378,18,7.0,1.0,5.0,0.753
1378,18,0.0,3.0,,0.845
1378,15,0.0,1.0,,0.962
138,5,6.0,1.0,,125.5
138,8,0.0,3.0,4.0,750
138,14,6.0,4.0,,5.75
138,9,0.0,5.0,,1.2
138,12,0.0,3.0,,10.5
138,17,,1.0,,15.5
138,13,0.0,2.0,4.0,110
138,7,0.0,,,7.5
138,11,7.0,1.0,,1100
138,10,,,,150.25
138,19,6.0,2.0,,5297.74
138,19,0.0,3.0,,2818.33
1384,10,,,,0.05
1384,12,,,,15
1400,9,7.0,4.0,1.0,1.8
1400,7,7.0,1.0,,6.5
1402,12,0.0,3.0,5.0,12.5
1402,4,7.0,3.0,5.0,150
1402,5,0.0,2.0,,50
1402,10,0.0,1.0,5.0,250
1402,12,7.0,5.0,,15
1402,0,7.0,3.0,5.0,8000
1402,0,0.0,3.0,5.0,12000
1402,15,0.0,1.0,5.0,0.005
1402,15,7.0,2.0,,0.002
1402,19,0.0,2.0,,2034.24
1402,19,7.0,5.0,,7637.9
141,3,0.0,1.0,5.0,2.3
141,6,0.0,1.0,4.0,1250
141,1,7.0,1.0,,770
141,9,7.0,1.0,,1.6
141,15,6.0,1.0,5.0,0.005
141,18,0.0,1.0,5.0,0.468
141,8,6.0,1.0,5.0,1500
141,19,6.0,3.0,5.0,5202.73
1423,12,0.0,1.0,,15.2
1423,6,0.0,1.0,,1450.5
143,3,0.0,3.0,5.0,3.2
143,1,6.0,1.0,5.0,550
143,8,7.0,1.0,,750
143,7,6.0,3.0,,5.5
143,12,7.0,2.0,4.0,12
143,18,6.0,4.0,,0.65
143,19,6.0,3.0,5.0,5170.29
143,19,7.0,5.0,,7551.4
1432,1,6.0,2.0,5.0,715
1432,11,0.0,3.0,,1500
1432,10,0.0,2.0,,65
1432,4,6.0,1.0,4.0,0.5
1432,8,0.0,2.0,5.0,1200
1432,14,0.0,3.0,4.0,0.9
1432,13,6.0,2.0,5.0,25
1432,2,0.0,2.0,,37
1432,12,6.0,1.0,4.0,10
1432,18,0.0,3.0,4.0,0.35
1432,19,6.0,2.0,4.0,5286.65
1437,1,,,,750
1437,9,,,,1.8
1437,1,,,,820
1437,9,,,,2.4
1437,14,,,,450
1437,3,,,,2.1
1437,8,,,,1200
1437,11,,,,950
1437,16,,,,25
1445,11,4.0,,,1230
1445,13,3.0,5.0,,57
1445,18,2.0,4.0,,0.45
1445,3,3.0,,,3.2
1445,17,2.0,5.0,,0.015
1445,11,5.0,,,1750
1445,19,2.0,,,5185.99
1445,19,4.0,,,2543.56
1445,19,3.0,4.0,,7355.07
1464,5,7.0,3.0,,45.6 µg/mL
1464,10,0.0,4.0,,150.5 mg/L
1464,12,0.0,3.0,4.0,8.5 ppm
1464,15,0.0,1.0,,0.002 M
1464,9,0.0,3.0,4.0,2.3 Abs
1466,3,7.0,1.0,4.0,2.7
1466,12,7.0,2.0,5.0,12
1466,13,7.0,1.0,5.0,85
1466,16,6.0,2.0,,25
1466,10,6.0,1.0,4.0,234
1466,2,0.0,3.0,5.0,72
147,5,7.0,2.0,4.0,75.32
147,6,6.0,1.0,5.0,1205.4
147,18,0.0,1.0,5.0,0.458
147,13,6.0,5.0,,145.3
147,15,0.0,3.0,4.0,4.678
147,19,7.0,1.0,,7064.86
147,19,6.0,,,4986.43
147,6,0.0,4.0,,1583.9
1471,12,7.0,3.0,4.0,15
1471,4,6.0,3.0,,35.5
1471,10,6.0,3.0,4.0,487.5
1471,17,6.0,1.0,5.0,78.2
1471,7,7.0,2.0,,6.4
1471,13,0.0,2.0,,120
1471,9,7.0,2.0,4.0,1.8
1473,12,7.0,4.0,,15
1473,9,0.0,3.0,4.0,2.5
1473,14,6.0,,,950
1473,15,6.0,5.0,,8
1473,19,7.0,2.0,4.0,7543.98
1473,19,7.0,1.0,4.0,7451.81
1473,19,7.0,1.0,,7125.94
1479,9,0.0,5.0,,1.2
1479,9,6.0,2.0,5.0,3.1
1479,0,0.0,4.0,,12000
1479,0,0.0,2.0,,7500
1479,15,6.0,1.0,4.0,0.005
1479,15,6.0,1.0,5.0,0.15
1479,4,7.0,2.0,,250
1479,4,7.0,4.0,,350
1479,13,6.0,5.0,,50
1479,19,6.0,1.0,4.0,4742.29
1479,19,6.0,2.0,,5447.12
1479,19,6.0,1.0,4.0,4695.79
1481,11,6.0,,,10
1481,6,7.0,,,589
1481,12,0.0,,,15
1481,16,6.0,,,30
1481,10,7.0,,,590
1483,4,7.0,1.0,5.0,250
1483,18,6.0,3.0,,0.75
1483,3,7.0,3.0,5.0,2.5
1483,8,6.0,3.0,4.0,1500
1483,4,6.0,1.0,,0.3
1483,18,0.0,2.0,4.0,0.85
1483,5,6.0,5.0,,300
1483,13,0.0,3.0,5.0,90
1484,10,6.0,3.0,5.0,523.75
1484,12,6.0,5.0,,8.7
1484,8,6.0,4.0,,1450
1484,11,6.0,1.0,,3050
1484,2,0.0,3.0,4.0,32
1484,17,7.0,1.0,,47.2
1484,9,0.0,1.0,5.0,2.8
1484,10,6.0,1.0,4.0,789.45
1484,12,0.0,2.0,5.0,15.3
15,2,0.0,4.0,,75
15,3,7.0,3.0,4.0,2.5
15,6,0.0,3.0,4.0,950
15,12,7.0,1.0,5.0,10
15,11,7.0,3.0,,3500
15,10,0.0,4.0,,500
15,13,7.0,3.0,,120
15,18,0.0,3.0,,0.75
15,19,6.0,,,5100.84
15,19,6.0,3.0,,4962.7
15,19,7.0,2.0,4.0,7649.09
1509,19,,,,2375.4
1509,19,,,,7348.21
1509,16,,,,12
1526,8,6.0,1.0,,1845
1526,8,0.0,,,1650
1526,7,6.0,2.0,5.0,7.5
1526,9,0.0,3.0,4.0,2.7
1526,9,6.0,5.0,,1.9
1526,13,0.0,2.0,4.0,120
1526,19,6.0,2.0,4.0,5130.79
1526,18,0.0,2.0,,0.45
1526,10,7.0,2.0,4.0,750
1526,5,6.0,1.0,4.0,320
153,7,7.0,1.0,,7
153,5,0.0,2.0,5.0,50
153,12,0.0,2.0,,5
153,18,6.0,3.0,5.0,0.6
153,16,0.0,3.0,5.0,30
1533,8,0.0,1.0,4.0,1450
1533,0,6.0,,,12000
1549,3,6.0,2.0,5.0,3.5 OD
1549,17,0.0,2.0,4.0,50.5 mM
1549,1,0.0,2.0,,550 nm
1567,6,6.0,3.0,,1567
1567,16,0.0,5.0,,28
1567,17,0.0,3.0,,45.12
1567,18,0.0,2.0,,0.567
1569,17,6.0,3.0,,35.67 mM
1569,8,0.0,5.0,,1200 uS/cm
1569,2,7.0,3.0,5.0,55 °C
1569,12,7.0,2.0,4.0,10.5 ppm
1569,11,0.0,1.0,,2500 1/cm
1569,17,0.0,4.0,,45.12 mM
1569,19,7.0,1.0,4.0,7291.28 cP
1576,3,7.0,3.0,4.0,2.3
1576,2,7.0,2.0,5.0,37
1576,9,7.0,3.0,4.0,0.95
1576,17,7.0,3.0,5.0,5.22
1576,5,7.0,1.0,5.0,100
1576,10,6.0,1.0,5.0,450
1576,8,6.0,,,998
1578,10,0.0,,,528.43
1578,9,0.0,,,2.35
1578,12,7.0,,,14.8
1578,17,7.0,,,85.2
1578,6,7.0,,,1725.5
1578,15,0.0,,,4.21
1578,1,7.0,,,645
1580,1,6.0,3.0,4.0,750.5
1580,1,6.0,5.0,,450.2
1580,1,7.0,1.0,5.0,990.3
1580,17,0.0,1.0,5.0,0.035
1580,10,6.0,5.0,,250.9
1580,13,0.0,2.0,,75.6
1580,13,7.0,1.0,4.0,45.3
1580,2,6.0,3.0,4.0,55.4
1580,8,0.0,2.0,,1500
1580,12,0.0,2.0,5.0,8.7
1580,12,7.0,4.0,,18.2
1580,4,7.0,1.0,4.0,0.3
1580,4,0.0,2.0,5.0,0.9
159,18,7.0,5.0,,0.35
159,4,0.0,3.0,,200
159,3,6.0,3.0,4.0,1.8
159,7,0.0,5.0,,7.5
159,9,0.0,1.0,,2.2
1594,5,0.0,1.0,,120.56
1594,6,6.0,,,1530
1594,10,6.0,3.0,5.0,800.21
1594,12,7.0,5.0,,10.5
1594,9,6.0,4.0,,2.1
1594,18,6.0,1.0,4.0,0.65
1594,3,0.0,1.0,5.0,3.8
1594,17,7.0,1.0,,85.4
1594,5,0.0,2.0,5.0,230.45
1594,19,0.0,3.0,,2968.42
1594,19,0.0,2.0,5.0,1799.21
1609,10,6.0,4.0,,499.52
1609,8,0.0,1.0,,1427
1609,7,7.0,2.0,,6.8
1609,17,7.0,3.0,,23.7
1609,18,6.0,,,0.789
1609,13,7.0,3.0,,95.2
1609,5,7.0,2.0,,Concentration
1609,9,6.0,3.0,,Absorbance
1609,4,0.0,3.0,4.0,876
1609,19,6.0,2.0,,5329.55
161,14,,,,384.2
161,2,,,,73
1620,8,6.0,1.0,5.0,950
1620,8,6.0,5.0,,1100
1620,3,0.0,1.0,,2.5
1620,19,7.0,,,7329.51
1620,19,6.0,3.0,5.0,5077.11
165,10,0.0,3.0,,Concentration
165,14,7.0,1.0,4.0,Viscosity
165,3,6.0,,,Optical Density
165,15,0.0,1.0,5.0,Molarity
165,0,,,,------------
165,0,,,,"Ignore, This"
165,0,,,,-------------
1652,18,7.0,1.0,,0.45
1652,16,6.0,1.0,4.0,28
1652,10,7.0,4.0,,500
1652,9,6.0,2.0,,2.3
1664,7,0.0,3.0,5.0,7.5
1664,0,6.0,5.0,,6.8
1664,6,7.0,3.0,5.0,534
1679,5,,,,100.25
1679,17,,,,25.3
1679,9,,,,1.5
1679,4,,,,750.5
1679,14,0.0,,,350.6
1679,8,,,,1450
1679,19,,,,2003.54
1679,19,,,,2076.25
1679,2,,,,58
1679,1,,,,520
1679,16,,,,25
1687,11,0.0,1.0,4.0,450
1687,11,0.0,1.0,,3400
1687,7,7.0,3.0,5.0,5.9
1687,7,7.0,1.0,4.0,6.5
1687,5,6.0,2.0,4.0,250
1687,5,7.0,1.0,,150
1687,17,0.0,2.0,5.0,10
1687,19,6.0,3.0,,5118.85
1687,19,6.0,3.0,,5230.99
169,0,,,,12000
169,19,7.0,1.0,,7149.55
169,19,0.0,2.0,4.0,2064.04
169,0,,,,...
169,17,6.0,1.0,,0.025
169,15,6.0,,,7.5
169,19,7.0,5.0,,7345.66
169,0,,,,...
169,7,7.0,3.0,4.0,7.2
169,3,7.0,3.0,4.0,2.5
169,0,,,,...
1720,18,7.0,2.0,5.0,0.75
1720,12,0.0,2.0,,18
1720,16,6.0,2.0,5.0,25
1720,1,6.0,2.0,,300
1720,4,6.0,1.0,,150
1720,11,7.0,3.0,4.0,3200
1720,19,6.0,3.0,,5140.5
1730,6,6.0,3.0,5.0,1500
1730,12,7.0,,,10
1730,14,7.0,5.0,,500
1730,9,0.0,1.0,4.0,2.8
1730,1,6.0,2.0,5.0,450
1730,15,0.0,2.0,4.0,0.05
1730,17,0.0,4.0,,25
1730,16,7.0,3.0,4.0,30
1730,8,6.0,3.0,5.0,1800
1730,19,7.0,2.0,5.0,7642.45
1730,19,0.0,1.0,4.0,3129.4
1732,1,0.0,1.0,,860.5
1732,6,0.0,2.0,5.0,450.2
1732,5,0.0,4.0,,100.5
1732,2,7.0,3.0,5.0,85
1732,13,0.0,1.0,,150
1732,19,6.0,1.0,4.0,4668.18
1732,19,6.0,3.0,,5018.38
1732,9,6.0,3.0,,2.3
1732,15,7.0,3.0,,0.056
1732,18,7.0,1.0,4.0,0.62
1732,16,0.0,2.0,,28.7
1732,4,0.0,2.0,5.0,750.1
1742,6,6.0,1.0,5.0,150
1742,13,7.0,,,160
1742,19,0.0,2.0,,2023.58
1742,19,7.0,2.0,4.0,7806.24
1743,5,7.0,,,320 µg/mL
