report_id,instrument,product1_id,product2_id,product3_id,result
Report_1352,Gas Chromatograph GC-2010,,,,350
Report_1352,Spectrometer Alpha-300,,,,600
Report_1352,UV-Vis Spectrophotometer UV-2600,,,,1.8
Report_1352,HPLC System HPLC-9000,,,,550
Report_1352,Microplate Reader MRX,,,,3.2
Report_1352,FTIR Spectrometer FTIR-8400,,,,1700
Report_1352,Viscometer VS-300,,,,4931.43
Report_1352,Viscometer VS-300,,,,4719.76
Report_1356,Mass Spectrometer MS-20,,,,1550 m/z
Report_1356,Centrifuge X100,,,,8500 RPM
Report_1356,Spectrometer Alpha-300,,,,650 nm
Report_1356,pH Meter PH-700,,,,7.2 pH
Report_1363,Ion Chromatograph IC-2100,0,2,,43.2 mM
Report_1363,Liquid Chromatograph LC-400,6,2,4,120.3 µg/mL
Report_1363,Rheometer R-4500,7,2,4,120.5 Pa-s
Report_1374,Gas Chromatograph GC-2010,7,3,5,750
Report_1374,HPLC System HPLC-9000,6,2,5,850
Report_1374,Rheometer R-4500,0,1,4,400
Report_1374,Liquid Chromatograph LC-400,7,1,,300
Report_1374,Conductivity Meter CM-215,6,5,,1800
Report_1374,UV-Vis Spectrophotometer UV-2600,7,4,,2.5
Report_1374,Four Ball FB-1000,0,1,4,0.8
Report_1374,Centrifuge X100,7,,,12000
Report_1374,Viscometer VS-300,6,2,,5271.27
Report_1374,Viscometer VS-300,6,5,,4813.05
Report_1374,Viscometer VS-300,7,3,,7231.66
Report_1378,Microplate Reader MRX,7,2,,3.2
Report_1378,Mass Spectrometer MS-20,7,4,,1587
Report_1378,Microplate Reader MRX,7,1,,2.5
Report_1378,Mass Spectrometer MS-20,0,2,,1300
Report_1378,Gas Chromatograph GC-2010,7,2,5,678
Report_1378,Conductivity Meter CM-215,0,3,5,1540
Report_1378,Four Ball FB-1000,7,1,5,0.753
Report_1378,Four Ball FB-1000,0,3,,0.845
Report_1378,Titrator T-905,0,1,,0.962
Report_138,Liquid Chromatograph LC-400,6,1,,125.5
Report_138,Conductivity Meter CM-215,0,3,4,750
Report_138,Rheometer R-4500,6,4,,5.75
Report_138,UV-Vis Spectrophotometer UV-2600,0,5,,1.2
Report_138,NMR Spectrometer NMR-500,0,3,,10.5
Report_138,Ion Chromatograph IC-2100,,1,,15.5
Report_138,X-Ray Diffractometer XRD-6000,0,2,4,110
Report_138,pH Meter PH-700,0,,,7.5
Report_138,FTIR Spectrometer FTIR-8400,7,1,,1100
Report_138,HPLC System HPLC-9000,,,,150.25
Report_138,Viscometer VS-300,6,2,,5297.74
Report_138,Viscometer VS-300,0,3,,2818.33
Report_1384,HPLC System HPLC-9000,,,,0.05
Report_1384,NMR Spectrometer NMR-500,,,,15
Report_1402,NMR Spectrometer NMR-500,0,3,5,12.5
Report_1402,Gas Chromatograph GC-2010,7,3,5,150
Report_1402,Liquid Chromatograph LC-400,0,2,,50
Report_1402,HPLC System HPLC-9000,0,1,5,250
Report_1402,NMR Spectrometer NMR-500,7,5,,15
Report_1402,Centrifuge X100,7,3,5,8000
Report_1402,Centrifuge X100,0,3,5,12000
Report_1402,Titrator T-905,0,1,5,0.005
Report_1402,Titrator T-905,7,2,,0.002
Report_1402,Viscometer VS-300,0,2,,2034.24
Report_1402,Viscometer VS-300,7,5,,7637.9
Report_1423,NMR Spectrometer NMR-500,0,1,,15.2
Report_1423,Mass Spectrometer MS-20,0,1,,1450.5
Report_143,Microplate Reader MRX,0,3,5,3.2
Report_143,Spectrometer Alpha-300,6,1,5,550
Report_143,Conductivity Meter CM-215,7,1,,750
Report_143,pH Meter PH-700,6,3,,5.5
Report_143,NMR Spectrometer NMR-500,7,2,4,12
Report_143,Four Ball FB-1000,6,4,,0.65
Report_143,Viscometer VS-300,6,3,5,5170.29
Report_143,Viscometer VS-300,7,5,,7551.4
Report_1432,Spectrometer Alpha-300,6,2,5,715
Report_1432,FTIR Spectrometer FTIR-8400,0,3,,1500
Report_1432,HPLC System HPLC-9000,0,2,,65
Report_1432,Gas Chromatograph GC-2010,6,1,4,0.5
Report_1432,Conductivity Meter CM-215,0,2,5,1200
Report_1432,Rheometer R-4500,0,3,4,0.9
Report_1445,FTIR Spectrometer FTIR-8400,4,,,1230
Report_1445,X-Ray Diffractometer XRD-6000,3,5,,57
Report_1445,Four Ball FB-1000,2,4,,0.45
Report_1445,Microplate Reader MRX,3,,,3.2
Report_1445,Ion Chromatograph IC-2100,2,5,,0.015
Report_1445,FTIR Spectrometer FTIR-8400,5,,,1750
Report_1445,Viscometer VS-300,2,,,5185.99
Report_1445,Viscometer VS-300,4,,,2543.56
Report_1445,Viscometer VS-300,3,4,,7355.07
Report_1464,Liquid Chromatograph LC-400,7,3,,45.6 µg/mL
Report_1464,HPLC System HPLC-9000,0,4,,150.5 mg/L
Report_1464,NMR Spectrometer NMR-500,0,3,4,8.5 ppm
Report_1464,Titrator T-905,0,1,,0.002 M
Report_1464,UV-Vis Spectrophotometer UV-2600,0,3,4,2.3 Abs
Report_1466,Microplate Reader MRX,7,1,4,2.7
Report_1466,NMR Spectrometer NMR-500,7,2,5,12
Report_1466,X-Ray Diffractometer XRD-6000,7,1,5,85
Report_1466,PCR Machine PCR-96,6,2,,25
Report_1466,HPLC System HPLC-9000,6,1,4,234
Report_1466,Thermocycler TC-5000,0,3,5,72
Report_1471,NMR Spectrometer NMR-500,7,3,4,15
Report_1471,Gas Chromatograph GC-2010,6,3,,35.5
Report_1471,HPLC System HPLC-9000,6,3,4,487.5
Report_1471,Ion Chromatograph IC-2100,6,1,5,78.2
Report_1471,pH Meter PH-700,7,2,,6.4
Report_1471,X-Ray Diffractometer XRD-6000,0,2,,120
Report_1471,UV-Vis Spectrophotometer UV-2600,7,2,4,1.8
Report_1473,NMR Spectrometer NMR-500,7,4,,15
Report_1473,UV-Vis Spectrophotometer UV-2600,0,3,4,2.5
Report_1473,Rheometer R-4500,6,,,950
Report_1473,Titrator T-905,6,5,,8
Report_1473,Viscometer VS-300,7,2,4,7543.98
Report_1473,Viscometer VS-300,7,1,4,7451.81
Report_1473,Viscometer VS-300,7,1,,7125.94
Report_1479,UV-Vis Spectrophotometer UV-2600,0,5,,1.2
Report_1479,UV-Vis Spectrophotometer UV-2600,6,2,5,3.1
Report_1479,Centrifuge X100,0,4,,12000
Report_1479,Centrifuge X100,0,2,,7500
Report_1479,Titrator T-905,6,1,4,0.005
Report_1479,Titrator T-905,6,1,5,0.15
Report_1479,Gas Chromatograph GC-2010,7,2,,250
Report_1479,Gas Chromatograph GC-2010,7,4,,350
Report_1479,X-Ray Diffractometer XRD-6000,6,5,,50
Report_1479,Viscometer VS-300,6,1,4,4742.29
Report_1479,Viscometer VS-300,6,2,,5447.12
Report_1479,Viscometer VS-300,6,1,4,4695.79
Report_1481,FTIR Spectrometer FTIR-8400,6,,,10
Report_1481,Mass Spectrometer MS-20,7,,,589
Report_1481,NMR Spectrometer NMR-500,0,,,15
Report_1481,PCR Machine PCR-96,6,,,30
Report_1481,HPLC System HPLC-9000,7,,,590
Report_1483,Gas Chromatograph GC-2010,7,1,5,250
Report_1483,Four Ball FB-1000,6,3,,0.75
Report_1483,Microplate Reader MRX,7,3,5,2.5
Report_1483,Conductivity Meter CM-215,6,3,4,1500
Report_1483,Gas Chromatograph GC-2010,6,1,,0.3
Report_1483,Four Ball FB-1000,0,2,4,0.85
Report_1483,Liquid Chromatograph LC-400,6,5,,300
Report_1483,X-Ray Diffractometer XRD-6000,0,3,5,90
Report_15,Thermocycler TC-5000,0,4,,75
Report_15,Microplate Reader MRX,7,3,4,2.5
Report_15,Mass Spectrometer MS-20,0,3,4,950
Report_15,NMR Spectrometer NMR-500,7,1,5,10
Report_15,FTIR Spectrometer FTIR-8400,7,3,,3500
Report_15,HPLC System HPLC-9000,0,4,,500
Report_15,X-Ray Diffractometer XRD-6000,7,3,,120
Report_15,Four Ball FB-1000,0,3,,0.75
Report_15,Viscometer VS-300,6,,,5100.84
Report_15,Viscometer VS-300,6,3,,4962.7
Report_15,Viscometer VS-300,7,2,4,7649.09
Report_1526,Conductivity Meter CM-215,6,1,,1845
Report_1526,Conductivity Meter CM-215,0,,,1650
Report_1526,pH Meter PH-700,6,2,5,7.5
Report_1526,UV-Vis Spectrophotometer UV-2600,0,3,4,2.7
Report_1526,UV-Vis Spectrophotometer UV-2600,6,5,,1.9
Report_1526,X-Ray Diffractometer XRD-6000,0,2,4,120
Report_1526,Viscometer VS-300,6,2,4,5130.79
Report_1526,Four Ball FB-1000,0,2,,0.45
Report_1526,HPLC System HPLC-9000,7,2,4,750
Report_1526,Liquid Chromatograph LC-400,6,1,4,320
Report_153,pH Meter PH-700,7,1,,7
Report_153,Liquid Chromatograph LC-400,0,2,5,50
Report_153,NMR Spectrometer NMR-500,0,2,,5
Report_153,Four Ball FB-1000,6,3,5,0.6
Report_153,PCR Machine PCR-96,0,3,5,30
Report_1533,Conductivity Meter CM-215,0,1,4,1450
Report_1533,Centrifuge X100,6,,,12000
Report_1567,Mass Spectrometer MS-20,6,3,,1567
Report_1567,PCR Machine PCR-96,0,5,,28
Report_1567,Ion Chromatograph IC-2100,0,3,,45.12
Report_1567,Four Ball FB-1000,0,2,,0.567
Report_1569,Ion Chromatograph IC-2100,6,3,,35.67 mM
Report_1569,Conductivity Meter CM-215,0,5,,1200 uS/cm
Report_1569,Thermocycler TC-5000,7,3,5,55 °C
Report_1569,NMR Spectrometer NMR-500,7,2,4,10.5 ppm
Report_1569,FTIR Spectrometer FTIR-8400,0,1,,2500 1/cm
Report_1569,Ion Chromatograph IC-2100,0,4,,45.12 mM
Report_1569,Viscometer VS-300,7,1,4,7291.28 cP
Report_1578,HPLC System HPLC-9000,0,,,528.43
Report_1578,UV-Vis Spectrophotometer UV-2600,0,,,2.35
Report_1578,NMR Spectrometer NMR-500,7,,,14.8
Report_1578,Ion Chromatograph IC-2100,7,,,85.2
Report_1578,Mass Spectrometer MS-20,7,,,1725.5
Report_1578,Titrator T-905,0,,,4.21
Report_1578,Spectrometer Alpha-300,7,,,645
Report_1609,Liquid Chromatograph LC-400,7,2,,Concentration
Report_1609,UV-Vis Spectrophotometer UV-2600,6,3,,Absorbance
Report_161,Rheometer R-4500,,,,384.2
Report_161,Thermocycler TC-5000,,,,73
Report_165,HPLC System HPLC-9000,0,3,,Concentration
Report_165,Rheometer R-4500,7,1,4,Viscosity
Report_165,Microplate Reader MRX,6,,,Optical Density
Report_165,Titrator T-905,0,1,5,Molarity
Report_165,Centrifuge X100,,,,------------
Report_165,Centrifuge X100,,,,"Ignore, This"
Report_165,Centrifuge X100,,,,-------------
Report_1652,Four Ball FB-1000,7,1,,0.45
Report_1652,PCR Machine PCR-96,6,1,4,28
Report_1652,HPLC System HPLC-9000,7,4,,500
Report_1652,UV-Vis Spectrophotometer UV-2600,6,2,,2.3
Report_1664,pH Meter PH-700,0,3,5,7.5
Report_1664,Centrifuge X100,6,5,,6.8
Report_1664,Mass Spectrometer MS-20,7,3,5,534
Report_1687,FTIR Spectrometer FTIR-8400,0,1,4,450
Report_1687,FTIR Spectrometer FTIR-8400,0,1,,3400
Report_1687,pH Meter PH-700,7,3,5,5.9
Report_1687,pH Meter PH-700,7,1,4,6.5
Report_1687,Liquid Chromatograph LC-400,6,2,4,250
Report_1687,Liquid Chromatograph LC-400,7,1,,150
Report_1687,Ion Chromatograph IC-2100,0,2,5,10
Report_1687,Viscometer VS-300,6,3,,5118.85
Report_1687,Viscometer VS-300,6,3,,5230.99
Report_169,Centrifuge X100,,,,12000
Report_169,Viscometer VS-300,7,1,,7149.55
Report_169,Viscometer VS-300,0,2,4,2064.04
Report_169,Centrifuge X100,,,,...
Report_169,Ion Chromatograph IC-2100,6,1,,0.025
Report_169,Titrator T-905,6,,,7.5
Report_169,Viscometer VS-300,7,5,,7345.66
Report_169,Centrifuge X100,,,,...
Report_169,pH Meter PH-700,7,3,4,7.2
Report_169,Microplate Reader MRX,7,3,4,2.5
Report_169,Centrifuge X100,,,,...
Report_1730,Mass Spectrometer MS-20,6,3,5,1500
Report_1730,NMR Spectrometer NMR-500,7,,,10
Report_1730,Rheometer R-4500,7,5,,500
Report_1730,UV-Vis Spectrophotometer UV-2600,0,1,4,2.8
Report_1730,Spectrometer Alpha-300,6,2,5,450
Report_1730,Titrator T-905,0,2,4,0.05
Report_1730,Ion Chromatograph IC-2100,0,4,,25
Report_1730,PCR Machine PCR-96,7,3,4,30
Report_1730,Conductivity Meter CM-215,6,3,5,1800
Report_1730,Viscometer VS-300,7,2,5,7642.45
Report_1730,Viscometer VS-300,0,1,4,3129.4
Report_1742,Mass Spectrometer MS-20,6,1,5,150
Report_1742,X-Ray Diffractometer XRD-6000,7,,,160
Report_1742,Viscometer VS-300,0,2,,2023.58
Report_1742,Viscometer VS-300,7,2,4,7806.24
Report_1743,Centrifuge X100,6,3,4,8500 RPM
Report_1743,Viscometer VS-300,7,2,5,7559.24 cP
Report_1743,Viscometer VS-300,6,3,5,5250.06 cP
Report_1743,Viscometer VS-300,7,,,7514.61 cP
Report_1743,Titrator T-905,6,5,,5.8 M
Report_1743,Microplate Reader MRX,0,,,3.2 OD
Report_1753,Spectrometer Alpha-300,0,2,4,Wavelength
Report_1753,UV-Vis Spectrophotometer UV-2600,6,2,5,Absorbance
Report_1753,Thermocycler TC-5000,0,4,,Temperature
Report_1753,Gas Chromatograph GC-2010,0,1,5,Concentration
Report_1759,Viscometer VS-300,,,,7432.05
Report_1759,Viscometer VS-300,6,,,5002.71
Report_1779,Liquid Chromatograph LC-400,0,1,4,ug/mL: 250
Report_1779,Conductivity Meter CM-215,0,1,5,uS/cm: 1800
Report_1779,Gas Chromatograph GC-2010,0,1,,ppm: 0.9
Report_1796,Conductivity Meter CM-215,6,3,4,Conductivity: 1250
Report_1796,UV-Vis Spectrophotometer UV-2600,0,3,5,Absorbance: 2.7
Report_1796,pH Meter PH-700,6,1,,pH: 6.8
Report_1796,Titrator T-905,0,2,,Molarity: 0.0025
Report_1796,Gas Chromatograph GC-2010,0,1,5,Concentration: 850
Report_1796,Microplate Reader MRX,6,,,Optical Density: 1.5
Report_1796,PCR Machine PCR-96,6,2,5,Cycle Threshold: 25
Report_1796,Rheometer R-4500,6,3,4,Viscosity: 450
Report_1796,Liquid Chromatograph LC-400,0,1,5,Concentration: 200
Report_1796,Thermocycler TC-5000,6,2,5,Temperature: 37
Report_1796,Viscometer VS-300,6,2,,Viscosity: 5266.69
