report_id,instrument,product1_id,product2_id,product3_id,result
1483,8,6.0,3.0,4.0,1500
1483,4,6.0,1.0,,0.3
1483,18,0.0,2.0,4.0,0.85
1483,5,6.0,5.0,,300
1483,13,0.0,3.0,5.0,90
15,2,0.0,4.0,,75
15,3,7.0,3.0,4.0,2.5
15,6,0.0,3.0,4.0,950
15,12,7.0,1.0,5.0,10
15,11,7.0,3.0,,3500
15,10,0.0,4.0,,500
15,13,7.0,3.0,,120
15,18,0.0,3.0,,0.75
15,19,6.0,,,5100.84
15,19,6.0,3.0,,4962.7
15,19,7.0,2.0,4.0,7649.09
1526,8,6.0,1.0,,1845
1526,8,0.0,,,1650
1526,7,6.0,2.0,5.0,7.5
1526,9,0.0,3.0,4.0,2.7
1526,9,6.0,5.0,,1.9
1526,13,0.0,2.0,4.0,120
1526,19,6.0,2.0,4.0,5130.79
1526,18,0.0,2.0,,0.45
1526,10,7.0,2.0,4.0,750
1526,5,6.0,1.0,4.0,320
153,7,7.0,1.0,,7
153,5,0.0,2.0,5.0,50
153,12,0.0,2.0,,5
153,18,6.0,3.0,5.0,0.6
153,16,0.0,3.0,5.0,30
1533,8,0.0,1.0,4.0,1450
1533,0,6.0,,,12000
1567,6,6.0,3.0,,1567
1567,16,0.0,5.0,,28
1567,17,0.0,3.0,,45.12
1567,18,0.0,2.0,,0.567
1569,17,6.0,3.0,,
1569,8,0.0,5.0,,
1569,2,7.0,3.0,5.0,
1569,12,7.0,2.0,4.0,
1569,11,0.0,1.0,,
1569,17,0.0,4.0,,
1569,19,7.0,1.0,4.0,
1578,10,0.0,,,528.43
1578,9,0.0,,,2.35
1578,12,7.0,,,14.8
1578,17,7.0,,,85.2
1578,6,7.0,,,1725.5
1578,15,0.0,,,4.21
1578,1,7.0,,,645
1609,5,7.0,2.0,,
1609,9,6.0,3.0,,
161,14,,,,384.2
161,2,,,,73
165,10,0.0,3.0,,
165,14,7.0,1.0,4.0,
165,3,6.0,,,
165,15,0.0,1.0,5.0,
165,0,,,,
165,0,,,,
165,0,,,,
1652,18,7.0,1.0,,0.45
1652,16,6.0,1.0,4.0,28
1652,10,7.0,4.0,,500
1652,9,6.0,2.0,,2.3
1664,7,0.0,3.0,5.0,7.5
1664,0,6.0,5.0,,6.8
1664,6,7.0,3.0,5.0,534
1687,11,0.0,1.0,4.0,450
1687,11,0.0,1.0,,3400
1687,7,7.0,3.0,5.0,5.9
1687,7,7.0,1.0,4.0,6.5
1687,5,6.0,2.0,4.0,250
1687,5,7.0,1.0,,150
1687,17,0.0,2.0,5.0,10
1687,19,6.0,3.0,,5118.85
1687,19,6.0,3.0,,5230.99
169,0,,,,12000
169,19,7.0,1.0,,7149.55
169,19,0.0,2.0,4.0,2064.04
169,0,,,,
169,17,6.0,1.0,,0.025
169,15,6.0,,,7.5
169,19,7.0,5.0,,7345.66
169,0,,,,
169,7,7.0,3.0,4.0,7.2
169,3,7.0,3.0,4.0,2.5
169,0,,,,
1730,6,6.0,3.0,5.0,1500
1730,12,7.0,,,10
1730,14,7.0,5.0,,500
1730,9,0.0,1.0,4.0,2.8
1730,1,6.0,2.0,5.0,450
1730,15,0.0,2.0,4.0,0.05
1730,17,0.0,4.0,,25
1730,16,7.0,3.0,4.0,30
1730,8,6.0,3.0,5.0,1800
1730,19,7.0,2.0,5.0,7642.45
1730,19,0.0,1.0,4.0,3129.4
1742,6,6.0,1.0,5.0,150
1742,13,7.0,,,160
1742,19,0.0,2.0,,2023.58
1742,19,7.0,2.0,4.0,7806.24
1743,0,6.0,3.0,4.0,
1743,19,7.0,2.0,5.0,
1743,19,6.0,3.0,5.0,
1743,19,7.0,,,
1743,15,6.0,5.0,,
1743,3,0.0,,,
1753,1,0.0,2.0,4.0,
1753,9,6.0,2.0,5.0,
1753,2,0.0,4.0,,
1753,4,0.0,1.0,5.0,
1759,19,,,,7432.05
1759,19,6.0,,,5002.71
1779,5,0.0,1.0,4.0,
1779,8,0.0,1.0,5.0,
1779,4,0.0,1.0,,
1796,8,6.0,3.0,4.0,
1796,9,0.0,3.0,5.0,
1796,7,6.0,1.0,,
1796,15,0.0,2.0,,
1796,4,0.0,1.0,5.0,
1796,3,6.0,,,
1796,16,6.0,2.0,5.0,
1796,14,6.0,3.0,4.0,
1796,5,0.0,1.0,5.0,
1796,2,6.0,2.0,5.0,
1796,19,6.0,2.0,,
1796,19,6.0,3.0,,
1828,15,6.0,1.0,4.0,5.678
1828,6,6.0,2.0,,1025
1828,11,6.0,3.0,,1234
1828,5,0.0,2.0,4.0,250.3
1828,9,0.0,1.0,,1.45
1828,3,6.0,1.0,,2.56
1828,19,0.0,3.0,,2918.11
1828,19,0.0,3.0,,3034.26
1829,6,7.0,2.0,,1500
1829,2,7.0,3.0,,60
1829,1,0.0,2.0,5.0,350
1829,4,6.0,3.0,5.0,500
1829,16,0.0,4.0,,25
1829,17,7.0,1.0,4.0,10
1829,0,0.0,2.0,,13000
1829,3,7.0,2.0,,2.5
1829,14,6.0,3.0,5.0,750
1829,11,0.0,2.0,,3000
1857,18,6.0,2.0,4.0,
1857,8,7.0,2.0,,
1857,8,6.0,2.0,,
1857,0,6.0,,,
187,17,0.0,,,
187,9,0.0,,,
187,14,7.0,1.0,4.0,
187,13,6.0,,,90
187,3,6.0,5.0,,
187,11,6.0,3.0,,
1875,3,7.0,1.0,4.0,2.5
1875,5,6.0,1.0,5.0,320
1875,3,0.0,4.0,,1.8
1875,10,0.0,1.0,5.0,750
1875,18,7.0,,,0.45
1875,8,7.0,3.0,4.0,1500
1875,19,0.0,2.0,,1938.93
1875,19,0.0,3.0,5.0,2797.92
1875,15,0.0,1.0,4.0,5.3
1875,17,6.0,2.0,4.0,60
1875,16,6.0,5.0,,28
1877,0,7.0,3.0,,12050
1877,0,6.0,1.0,,13200
1877,8,0.0,5.0,,1450
1877,4,6.0,3.0,,350.5
1899,1,,,,850
1899,9,,,,1.8
1899,19,,,,4730.95
1899,15,,,,5.75
1899,0,,,,12000
1899,19,,,,7677.93
1899,14,,,,750.3
1899,8,,,,950
1899,7,,,,7.2
1899,13,,,,120
1899,10,,,,150.5
1899,5,,,,250
1914,18,6.0,1.0,5.0,0.5
1914,16,6.0,,,35
1914,11,0.0,2.0,5.0,2500
1914,4,6.0,5.0,,0.5
1914,13,7.0,1.0,4.0,120
1914,14,7.0,5.0,,150
192,17,7.0,3.0,,55.678
192,18,0.0,2.0,,0.756
192,16,0.0,5.0,,28
192,6,0.0,3.0,4.0,1235
192,12,0.0,3.0,,15
192,1,6.0,4.0,,230
192,5,6.0,2.0,,350
1926,13,,,,
1926,15,,,,
1926,0,,,,
1936,7,0.0,3.0,5.0,6.5
1936,18,6.0,1.0,4.0,0.65
1936,19,0.0,,,2561.57
1936,19,7.0,,,7387.97
1964,16,7.0,4.0,,24
1964,12,6.0,5.0,,15
1964,0,6.0,1.0,5.0,8000
1970,13,7.0,3.0,,120.5
1970,11,0.0,3.0,,1700
1970,6,0.0,2.0,,1500.3
1970,12,7.0,3.0,4.0,15.3
1970,19,7.0,3.0,4.0,7120.18
1970,19,7.0,2.0,5.0,7790.07
1970,19,6.0,,,5320.55
1987,14,7.0,2.0,,892
1987,14,7.0,3.0,,675
1987,19,7.0,,,7477.57
1987,17,6.0,,,45
1987,11,0.0,3.0,5.0,987
1994,19,0.0,1.0,5.0,2779.15
1994,19,0.0,2.0,,2053.69
1994,19,0.0,2.0,4.0,2011.87
1994,14,7.0,1.0,,569.32
2006,14,7.0,1.0,5.0,75.3
2006,0,6.0,1.0,4.0,12000
2006,7,7.0,2.0,,6.8
2006,19,6.0,2.0,4.0,5336.99
2006,19,7.0,1.0,4.0,7195.84
2006,10,0.0,3.0,4.0,500.23
2006,9,0.0,4.0,,2.15
2006,17,0.0,1.0,4.0,0.05
2006,11,0.0,3.0,4.0,1200
2006,13,7.0,,,90
2006,6,7.0,3.0,5.0,1500
205,11,7.0,3.0,5.0,1300
205,1,0.0,4.0,,650
205,17,6.0,4.0,,0.05
205,16,7.0,1.0,4.0,28
205,6,0.0,3.0,5.0,1200
205,18,0.0,5.0,,0.6
205,0,6.0,5.0,,12000
205,15,0.0,1.0,5.0,0.8
205,4,0.0,1.0,,50
205,11,6.0,1.0,5.0,3500
2050,8,,,,1500
2050,14,,,,500
2064,14,0.0,1.0,5.0,500
2064,19,7.0,1.0,4.0,7187.33
2064,19,0.0,,,1963.95
2064,6,0.0,3.0,4.0,950
2064,12,0.0,1.0,5.0,15
2064,4,0.0,3.0,4.0,750
2064,9,6.0,3.0,,2.1
2064,3,7.0,2.0,5.0,3.3
2064,7,6.0,3.0,,6.5
2064,0,7.0,1.0,5.0,12500
2064,8,7.0,2.0,5.0,1500
2073,6,0.0,,,950
2073,19,0.0,1.0,4.0,3028.33
2085,19,6.0,,,4942.1
2085,19,7.0,,,7010.56
2117,10,0.0,,,523.47
2117,17,6.0,,,83.6
2117,13,7.0,,,134.2
2117,1,7.0,,,724.5
2117,11,0.0,,,2543
2117,19,7.0,,,7382.88
2119,18,7.0,2.0,4.0,0.55
2119,19,0.0,4.0,,2491.36
2119,19,7.0,3.0,,7204.82
2128,13,,,,120
2128,2,,,,45
2128,5,,,,230
2128,4,,,,550
2128,6,,,,1800
2128,1,,,,350
2128,13,,,,160
2128,2,,,,77
2128,5,,,,290
2153,6,7.0,3.0,4.0,850
2153,0,7.0,4.0,,12000
2153,19,0.0,2.0,,1988.85
2153,19,0.0,2.0,,2017.45
2153,19,0.0,4.0,,2508.31
2165,6,7.0,,,1650
2165,18,0.0,,,0.95
2165,12,7.0,,,15
2183,5,7.0,,,
2183,11,0.0,,,
2183,14,7.0,1.0,4.0,
2183,2,0.0,1.0,,
2194,6,7.0,3.0,5.0,850
2194,9,6.0,2.0,4.0,2.8
2194,2,7.0,2.0,5.0,67
2194,12,7.0,2.0,4.0,15
2194,11,7.0,1.0,5.0,1800
2206,12,7.0,2.0,,
2206,19,0.0,2.0,4.0,
2206,18,7.0,1.0,5.0,
2206,19,0.0,1.0,5.0,
2206,19,7.0,4.0,,
2208,9,0.0,2.0,4.0,1.2
2208,8,0.0,1.0,4.0,500
2208,14,7.0,2.0,4.0,250
2208,17,0.0,2.0,,50
2208,4,7.0,5.0,,350
2208,15,6.0,5.0,,0.005
2247,1,0.0,1.0,,475
2247,1,7.0,2.0,4.0,675
2247,12,0.0,2.0,4.0,12
2247,12,6.0,1.0,4.0,18
2247,14,7.0,1.0,,500
2247,14,7.0,4.0,,300
2247,17,6.0,3.0,,10
2247,6,6.0,2.0,5.0,1502
2247,13,0.0,3.0,,90
2247,19,7.0,2.0,4.0,7688.39
2247,19,6.0,5.0,,5123.92
2247,19,6.0,1.0,,4826.84
2263,13,0.0,,,120
2263,4,6.0,1.0,5.0,400
2263,8,6.0,4.0,,1800
2263,15,0.0,2.0,4.0,0.002
2282,7,7.0,1.0,,
2282,2,6.0,4.0,,72
2282,9,0.0,1.0,4.0,1.2
2282,1,7.0,2.0,5.0,540
2282,6,6.0,2.0,,180
2282,3,0.0,4.0,,2.8
2282,11,6.0,5.0,,3400
2282,19,7.0,2.0,4.0,7624.03
2282,19,7.0,3.0,,7354.81
2284,2,0.0,,,
2284,9,6.0,1.0,,
2284,4,7.0,5.0,,
2284,6,6.0,3.0,5.0,
2284,1,0.0,3.0,4.0,
2284,19,0.0,3.0,5.0,
2284,0,6.0,5.0,,
2284,16,6.0,,,
2284,11,0.0,,,
2284,15,7.0,,,
2289,16,6.0,,,35
2289,17,7.0,2.0,,10.25
2289,4,0.0,2.0,,450
2289,7,7.0,,,7
2289,10,0.0,2.0,4.0,350
2290,4,6.0,4.0,,543.2
2290,8,6.0,3.0,4.0,1543.6
2290,14,7.0,,,312.5
2290,17,6.0,2.0,4.0,24.7
2290,16,0.0,3.0,5.0,18.3
23,9,6.0,2.0,4.0,
23,1,7.0,2.0,,
23,2,0.0,1.0,,
23,18,7.0,1.0,5.0,
23,16,0.0,3.0,5.0,
23,6,6.0,4.0,,
23,0,7.0,2.0,,
23,14,0.0,1.0,,
23,19,0.0,4.0,,
23,19,6.0,4.0,,
2307,4,6.0,1.0,5.0,450
2307,4,6.0,2.0,,500
2307,5,6.0,1.0,4.0,120
2307,11,7.0,2.0,4.0,2850
2307,12,0.0,3.0,5.0,15
2307,3,0.0,3.0,4.0,2.3
2307,3,0.0,2.0,,1.8
2307,0,6.0,3.0,5.0,7500
2307,13,7.0,,,70
2331,15,7.0,2.0,4.0,2.5
2331,3,6.0,3.0,,1.2
2331,8,7.0,3.0,4.0,1500
2331,14,6.0,4.0,,25.7
2331,1,7.0,5.0,,450
2331,0,0.0,2.0,,13500
2331,2,7.0,2.0,,37
2331,4,7.0,3.0,,250
2331,15,7.0,4.0,,6.8
2331,19,7.0,1.0,,7059.24
2331,19,0.0,,,2329.65
2389,1,0.0,2.0,5.0,510.5
2389,1,6.0,3.0,4.0,850.2
2389,15,7.0,1.0,5.0,0.045
2389,15,0.0,,,0.078
2389,8,0.0,2.0,4.0,1250
2389,8,6.0,4.0,,1450
2389,19,6.0,2.0,,5177.27
2389,19,7.0,4.0,,7403.95
2389,9,7.0,2.0,,2.1
2389,3,0.0,2.0,,0.9
2389,14,0.0,1.0,5.0,320
2389,4,7.0,,,225.3
2400,18,0.0,1.0,5.0,
2400,15,7.0,2.0,5.0,
2400,8,6.0,2.0,,
2400,4,6.0,4.0,,
2400,12,6.0,3.0,5.0,
2400,7,7.0,4.0,,
2425,3,6.0,2.0,,
2425,9,6.0,1.0,5.0,
2425,11,6.0,3.0,4.0,
2452,18,6.0,1.0,,0.5
2452,18,7.0,2.0,5.0,0.8
2452,14,6.0,1.0,4.0,300
2452,12,0.0,,,10
2452,9,0.0,2.0,,2.5
2452,10,0.0,1.0,,15
2452,4,0.0,1.0,,850
2452,5,6.0,3.0,,250
2468,5,6.0,2.0,,0.25
2468,12,0.0,1.0,5.0,15
2468,8,0.0,1.0,,800
2468,1,6.0,1.0,4.0,650
2476,15,6.0,2.0,4.0,7.655
2476,8,0.0,3.0,5.0,1500
2476,9,6.0,3.0,4.0,2.45
2476,12,7.0,5.0,,10.7
2476,7,6.0,2.0,,6.5
2476,0,,,,
2483,1,7.0,1.0,4.0,850
2483,13,6.0,2.0,4.0,120
2483,6,6.0,1.0,4.0,1500
2483,10,7.0,,,110
2483,0,7.0,3.0,5.0,8500
2483,3,7.0,1.0,4.0,1.2
2483,7,6.0,2.0,4.0,5
2483,11,6.0,1.0,4.0,3500
2488,6,0.0,1.0,4.0,
2488,3,7.0,4.0,,
2488,9,0.0,1.0,,
2488,2,7.0,2.0,,
2488,12,0.0,4.0,,
2488,8,7.0,,,
2488,15,0.0,1.0,4.0,
2488,19,7.0,3.0,,
2488,19,7.0,2.0,4.0,
2494,14,6.0,3.0,5.0,350
2494,2,7.0,3.0,,55
2494,1,0.0,3.0,,450
2494,4,6.0,3.0,4.0,500
2494,6,7.0,1.0,4.0,1200
2496,17,0.0,1.0,,12.345
2496,12,7.0,1.0,,5.67
2496,2,7.0,3.0,4.0,37
2496,16,6.0,1.0,5.0,25.4
2496,14,7.0,4.0,,250
